combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,comment,status
33,221,221,2026-03-18 16:00:00+00:00,open,BTC-19MAR26-77000-C,buy,3.6,1e-04,-0.00036,3.7512e-05,71487.04,-25.735332,2.6816218,128000.79,,,0
33,222,221,2026-03-19 08:00:00+00:00,close,BTC-19MAR26-72500-C,buy,3.6,0.0,-0.0,0.0,70244.25,-0.0,0.0,128000.79,expiry,,0
33,222,221,2026-03-19 08:00:00+00:00,close,BTC-19MAR26-77000-C,sell,3.6,0.0,0.0,0.0,70244.25,0.0,0.0,128000.79,expiry,,0
33,223,223,2026-03-20 16:00:00+00:00,open,BTC-21MAR26-71000-C,sell,3.7,0.0017,0.00629,0.000655418,69905.48,439.70544,45.817307,128394.67,,,0
33,223,223,2026-03-20 16:00:00+00:00,open,BTC-21MAR26-74500-C,buy,3.7,0.0002,-0.00074,7.7108e-05,69905.48,-51.730053,5.390271,128337.555,,,0
33,224,223,2026-03-21 08:00:00+00:00,close,BTC-21MAR26-71000-C,buy,3.7,0.0,-0.0,0.0,70689.77,-0.0,0.0,128337.555,expiry,,0
33,224,223,2026-03-21 08:00:00+00:00,close,BTC-21MAR26-74500-C,sell,3.7,0.0,0.0,0.0,70689.77,0.0,0.0,128337.555,expiry,,0
33,225,225,2026-03-23 16:00:00+00:00,open,BTC-24MAR26-71000-C,sell,3.7,0.0041,0.0151700005,0.000925,70161.67,1064.3525,64.89954,129337.01,,,0
33,225,225,2026-03-23 16:00:00+00:00,open,BTC-24MAR26-75000-C,buy,3.7,0.0002,-0.00074,7.7108e-05,70161.67,-51.919636,5.410026,129279.68,,,0
33,226,225,2026-03-24 08:00:00+00:00,close,BTC-24MAR26-71000-C,buy,3.7,0.0037940887,-0.014038129,0.000925,71270.41,-1000.5031,65.925125,128213.25,expiry,,0
33,226,225,2026-03-24 08:00:00+00:00,close,BTC-24MAR26-75000-C,sell,3.7,0.0,0.0,0.0,71270.41,0.0,0.0,128213.25,expiry,,0
33,227,227,2026-03-25 16:00:00+00:00,open,BTC-26MAR26-72000-C,sell,3.6,0.0021,0.00756,0.000787752,70835.03,535.5128,55.800434,128692.96,,,0
33,227,227,2026-03-25 16:00:00+00:00,open,BTC-26MAR26-76000-C,buy,3.6,0.0002,-0.00072,7.5024e-05,70835.03,-51.00122,5.3143272,128636.65,,,0
33,228,227,2026-03-26 08:00:00+00:00,close,BTC-26MAR26-72000-C,buy,3.6,0.0,-0.0,0.0,70070.96,-0.0,0.0,128636.65,expiry,,0
33,228,227,2026-03-26 08:00:00+00:00,close,BTC-26MAR26-76000-C,sell,3.6,0.0,0.0,0.0,70070.96,0.0,0.0,128636.65,expiry,,0
33,229,229,2026-03-27 16:00:00+00:00,open,BTC-28MAR26-67000-C,sell,3.9,0.0036,0.01404,0.000975,66038.93,927.1866,64.387955,129499.445,,,0
33,229,229,2026-03-27 16:00:00+00:00,open,BTC-28MAR26-71000-C,buy,3.9,0.0002,-0.00078,8.1276e-05,66038.93,-51.510365,5.36738,129442.56,,,0
33,230,229,2026-03-28 08:00:00+00:00,close,BTC-28MAR26-67000-C,buy,3.9,0.0,-0.0,0.0,66457.51,-0.0,0.0,129442.56,expiry,,0
33,230,229,2026-03-28 08:00:00+00:00,close,BTC-28MAR26-71000-C,sell,3.9,0.0,0.0,0.0,66457.51,0.0,0.0,129442.56,expiry,,0
33,231,231,2026-03-30 16:00:00+00:00,open,BTC-31MAR26-68500-C,sell,3.9,0.0022,0.00858,0.00089403597,67581.25,579.8471,60.42007,129961.99,,,0
33,231,231,2026-03-30 16:00:00+00:00,open,BTC-31MAR26-71000-C,buy,3.9,1e-04,-0.00039,4.0638e-05,67581.25,-26.356688,2.7463667,129932.89,,,0
33,232,231,2026-03-31 08:00:00+00:00,close,BTC-31MAR26-68500-C,buy,3.9,0.0,-0.0,0.0,67311.25,-0.0,0.0,129932.89,expiry,,0
33,232,231,2026-03-31 08:00:00+00:00,close,BTC-31MAR26-71000-C,sell,3.9,0.0,0.0,0.0,67311.25,0.0,0.0,129932.89,expiry,,0
33,233,233,2026-04-01 16:00:00+00:00,open,BTC-2APR26-70000-C,sell,3.8,0.0024,0.0091200005,0.00095,68879.09,628.17737,65.43514,130495.63,,,0
33,233,233,2026-04-01 16:00:00+00:00,open,BTC-2APR26-74000-C,buy,3.8,0.0002,-0.00075999997,7.9191996e-05,68879.09,-52.34811,5.4546733,130437.83,,,0
33,234,233,2026-04-02 08:00:00+00:00,close,BTC-2APR26-70000-C,buy,3.8,0.0,-0.0,0.0,66871.52,-0.0,0.0,130437.83,expiry,,0
33,234,233,2026-04-02 08:00:00+00:00,close,BTC-2APR26-74000-C,sell,3.8,0.0,0.0,0.0,66871.52,0.0,0.0,130437.83,expiry,,0
33,235,235,2026-04-03 16:30:00+00:00,open,BTC-4APR26-67500-C,sell,3.9,0.0014,0.0054599997,0.000568932,66985.74,365.74213,38.110332,130765.46,,,0
33,235,235,2026-04-03 16:30:00+00:00,open,BTC-4APR26-70000-C,buy,3.9,1e-04,-0.00039,4.0638e-05,66985.74,-26.12444,2.7221665,130736.62,,,0
33,236,235,2026-04-04 08:00:00+00:00,close,BTC-4APR26-67500-C,buy,3.9,0.0,-0.0,0.0,67022.87,-0.0,0.0,130736.62,expiry,,0
33,236,235,2026-04-04 08:00:00+00:00,close,BTC-4APR26-70000-C,sell,3.9,0.0,0.0,0.0,67022.87,0.0,0.0,130736.62,expiry,,0
33,237,237,2026-04-06 16:00:00+00:00,open,BTC-7APR26-71000-C,sell,3.8,0.002,0.0076,0.00079192006,69971.75,531.78534,55.41203,131212.98,,,0
33,237,237,2026-04-06 16:00:00+00:00,open,BTC-7APR26-75000-C,buy,3.8,0.0002,-0.00075999997,7.9191996e-05,69971.75,-53.178528,5.5412025,131154.27,,,0
33,238,237,2026-04-07 08:00:00+00:00,close,BTC-7APR26-71000-C,buy,3.8,0.0,-0.0,0.0,68616.5,-0.0,0.0,131154.27,expiry,,0
33,238,237,2026-04-07 08:00:00+00:00,close,BTC-7APR26-75000-C,sell,3.8,0.0,0.0,0.0,68616.5,0.0,0.0,131154.27,expiry,,0
33,239,239,2026-04-08 16:00:00+00:00,open,BTC-9APR26-70500-P,sell,3.7,0.0023,0.00851,0.000886742,71305.0,606.80554,63.22914,131697.84,,,0
33,239,239,2026-04-08 16:00:00+00:00,open,BTC-9APR26-65500-P,buy,3.7,1e-04,-0.00037,3.8554e-05,71305.0,-26.382849,2.7490928,131668.72,,,0
33,240,239,2026-04-09 08:00:00+00:00,close,BTC-9APR26-70500-P,buy,3.7,0.0,-0.0,0.0,70983.96,-0.0,0.0,131668.72,expiry,,0
33,240,239,2026-04-09 08:00:00+00:00,close,BTC-9APR26-65500-P,sell,3.7,0.0,0.0,0.0,70983.96,0.0,0.0,131668.72,expiry,,0
