trade_num,entry_date,side,short_strike,expiry,exit_type,short_pnl,long_strike,long_delta,long_ask_entry,long_bid_exit,long_cost_usd,long_exit_usd,long_pnl_usd,spread_pnl,spread_width_usd,spot_entry,spot_exit,note
269,2025-12-27,Short put,80000.0,9JAN26,ask,300.58,75000.0,0.0468,0.002,0.0003,-193.5,24.18,-169.33,131.25,5000.0,87621.0,89962.0,
270,2025-12-28,Short put,82000.0,9JAN26,ask,464.1,75000.0,0.0429,0.0018,0.0002,-174.67,16.37,-158.31,305.79,7000.0,87883.0,91355.0,
271,2025-12-29,Short put,83000.0,9JAN26,ask,372.39,75000.0,0.0339,0.0015,0.0001,-148.9,8.3,-140.61,231.78,8000.0,89901.0,92605.0,
272,2026-01-01,Short put,80000.0,16JAN26,ask,335.95,75000.0,0.064,0.0033,0.0009,-311.43,72.38,-239.05,96.9,5000.0,87726.0,89772.0,
273,2026-01-02,Short put,82000.0,16JAN26,ask,386.54,75000.0,0.0505,0.0024,0.0005,-235.88,40.78,-195.1,191.44,7000.0,89012.0,91057.0,
274,2026-01-03,Short put,82000.0,16JAN26,ask,344.43,75000.0,0.0378,0.0017,0.0003,-168.87,24.29,-144.58,199.85,7000.0,89962.0,90389.0,
275,2026-01-04,Short put,84000.0,16JAN26,ask,366.74,75000.0,0.0312,0.0014,0.0002,-141.22,16.24,-124.99,241.75,9000.0,91355.0,90630.0,
276,2026-01-05,Short put,85000.0,16JAN26,ask,288.82,75000.0,0.0241,0.0011,0.0002,-112.48,16.43,-96.05,192.77,10000.0,92605.0,91710.0,
277,2026-01-06,Short put,87000.0,16JAN26,ask,322.6,80000.0,0.0366,0.0015,0.0002,-155.52,16.5,-139.02,183.58,7000.0,93896.0,92091.0,
278,2026-01-09,Short put,84000.0,23JAN26,ask,501.7,80000.0,0.0783,0.0037,0.0004,-360.32,34.3,-326.02,175.68,4000.0,91221.0,95726.0,
279,2026-01-11,Short put,84000.0,23JAN26,ask,417.17,80000.0,0.0681,0.0029,0.0001,-286.13,8.52,-277.61,139.56,4000.0,90834.0,95144.0,
280,2026-01-12,Short put,85000.0,23JAN26,ask,341.22,80000.0,0.0543,0.0022,0.0003,-223.21,24.87,-198.34,142.88,5000.0,91886.0,92544.0,
281,2026-01-13,Short put,86000.0,23JAN26,ask,197.47,80000.0,0.0401,0.0015,0.0004,-152.8,32.55,-120.25,77.22,6000.0,92253.0,90847.0,
282,2026-01-21,Short put,82000.0,30JAN26,ask,360.0,75000.0,0.034,0.0015,0.0001,-148.48,8.01,-140.47,219.53,7000.0,89646.0,89436.0,
283,2026-01-22,Short call,98000.0,6FEB26,ask,324.99,105000.0,0.0335,0.0012,0.0002,-119.63,15.83,-103.8,221.19,7000.0,90281.0,88364.0,
284,2026-02-05,Short call,80000.0,20FEB26,ask,449.81,89000.0,0.0306,0.0015,0.0002,-117.46,12.01,-105.45,344.36,9000.0,70919.0,67040.0,
285,2026-02-06,Short call,74000.0,20FEB26,ask,431.76,84000.0,0.0284,0.0014,0.0003,-100.32,17.82,-82.5,349.26,10000.0,64898.0,66318.0,
286,2026-02-07,Short call,77000.0,20FEB26,ask,363.33,84000.0,0.0298,0.0012,0.0002,-91.1,12.34,-78.76,284.57,7000.0,68753.0,68896.0,
287,2026-02-08,Short call,77000.0,20FEB26,ask,344.81,85000.0,0.0314,0.0014,0.0002,-107.18,12.61,-94.57,250.24,8000.0,69331.0,70381.0,
288,2026-02-09,Short call,78000.0,20FEB26,ask,375.87,86000.0,0.0302,0.0013,0.0001,-101.43,6.13,-95.3,280.57,8000.0,70660.0,68420.0,
289,2026-02-10,Short call,76000.0,20FEB26,ask,338.03,84000.0,0.0274,0.0011,0.0001,-83.67,6.13,-77.55,260.48,8000.0,68888.0,68377.0,
290,2026-02-11,Short call,73000.0,20FEB26,ask,315.56,79000.0,0.0331,0.0012,0.0001,-88.43,6.07,-82.35,233.21,6000.0,66736.0,67815.0,
291,2026-02-12,Short call,75000.0,27FEB26,ask,221.21,82000.0,0.0339,0.0015,0.0006,-111.09,36.08,-75.01,146.2,7000.0,67071.0,67123.0,
292,2026-02-13,Short put,58000.0,27FEB26,ask,239.42,50000.0,0.031,0.0022,0.0012,-161.18,72.99,-88.18,151.24,8000.0,66349.0,67905.0,
293,2026-02-14,Short put,62000.0,27FEB26,ask,219.67,50000.0,0.0197,0.0013,0.0005,-98.85,30.4,-68.45,151.22,12000.0,68860.0,67863.0,
294,2026-02-15,Short call,76000.0,27FEB26,ask,406.68,84000.0,0.0302,0.0012,0.0002,-93.26,12.2,-81.06,325.62,8000.0,70380.0,68073.0,
295,2026-02-16,Short call,75000.0,27FEB26,ask,372.23,84000.0,0.0293,0.0013,0.0001,-98.28,5.89,-92.39,279.84,9000.0,68469.0,65764.0,
296,2026-02-19,Short call,75000.0,6MAR26,ask,116.36,80000.0,0.056,0.0026,0.0014,-191.37,85.49,-105.88,10.48,5000.0,67148.0,68167.0,
297,2026-02-20,Short put,60000.0,6MAR26,ask,279.29,50000.0,0.0354,0.0028,0.0008,-206.99,48.49,-158.5,120.79,10000.0,67866.0,67667.0,
298,2026-02-21,Short put,60000.0,6MAR26,stop_loss,-1058.28,50000.0,0.0284,0.002,0.0044,-149.79,263.6,113.81,-944.47,10000.0,67829.0,63518.0,
299,2026-02-22,Short put,62000.0,6MAR26,ask,84.55,50000.0,0.0258,0.0019,0.0005,-142.73,29.98,-112.75,-28.2,12000.0,68033.0,66934.0,
300,2026-02-23,Short put,58000.0,6MAR26,ask,307.47,50000.0,0.0369,0.0027,0.0004,-193.89,23.73,-170.17,137.3,8000.0,65726.0,66212.0,
301,2026-02-26,Short put,60000.0,13MAR26,ask,437.95,55000.0,0.0716,0.0055,0.001,-391.96,65.03,-326.94,111.01,5000.0,68167.0,72592.0,
302,2026-02-27,Short put,60000.0,13MAR26,ask,397.74,55000.0,0.0673,0.0047,0.0008,-334.95,50.62,-284.33,113.41,5000.0,67667.0,70635.0,
303,2026-03-01,Short put,60000.0,13MAR26,ask,326.9,50000.0,0.0316,0.0024,0.0005,-177.38,30.08,-147.3,179.6,10000.0,66934.0,67158.0,
304,2026-03-02,Short put,58000.0,13MAR26,ask,281.61,50000.0,0.032,0.0023,0.0003,-168.16,18.07,-150.08,131.53,8000.0,66212.0,67247.0,
305,2026-03-03,Short put,61000.0,13MAR26,ask,470.88,50000.0,0.021,0.0015,0.0001,-112.81,6.27,-106.54,364.34,11000.0,68110.0,69994.0,
306,2026-03-05,Short put,64000.0,20MAR26,ask,0.95,55000.0,0.0372,0.0028,0.001,-221.57,62.26,-159.32,-158.37,9000.0,72646.0,69497.0,
307,2026-03-06,Short put,63000.0,20MAR26,ask,435.11,50000.0,0.0192,0.0015,0.0002,-117.03,12.78,-104.26,330.85,13000.0,70658.0,71307.0,
308,2026-03-07,Short put,60000.0,20MAR26,ask,454.66,50000.0,0.025,0.0018,0.0001,-134.6,6.33,-128.27,326.39,10000.0,67720.0,70638.0,
309,2026-03-08,Short put,60000.0,20MAR26,ask,654.54,50000.0,0.0309,0.0022,0.0001,-163.19,6.4,-156.78,497.76,10000.0,67176.0,71467.0,
310,2026-03-10,Short put,63000.0,20MAR26,ask,505.58,55000.0,0.0342,0.0021,0.0001,-162.23,6.64,-155.59,349.99,8000.0,69960.0,74088.0,
311,2026-03-12,Short put,62000.0,27MAR26,ask,447.08,52000.0,0.0289,0.0021,0.0005,-161.29,31.61,-129.68,317.4,10000.0,69557.0,70575.0,
312,2026-03-13,Short put,64000.0,27MAR26,ask,333.97,54000.0,0.0303,0.0021,0.0006,-165.59,37.93,-127.66,206.31,10000.0,71411.0,70566.0,
313,2026-03-14,Short put,62000.0,27MAR26,ask,345.97,54000.0,0.0286,0.0019,0.0002,-148.27,12.7,-135.58,210.39,8000.0,70675.0,70866.0,
314,2026-03-19,Short put,64000.0,3APR26,ask,434.73,60000.0,0.102,0.007,0.0024,-512.02,150.72,-361.3,73.43,4000.0,70623.0,70103.0,
315,2026-03-20,Short put,64000.0,3APR26,ask,202.08,60000.0,0.0962,0.0065,0.0031,-476.17,195.58,-280.59,-78.51,4000.0,70544.0,68626.0,
316,2026-03-23,Short put,60000.0,3APR26,ask,401.71,,,,,0.0,0.0,0.0,401.71,,67857.0,67441.0,long_not_found
317,2026-03-27,Short put,60000.0,10APR26,ask,241.36,,,,,0.0,0.0,0.0,241.36,,68622.0,66606.0,long_not_found
318,2026-03-28,Short put,60000.0,10APR26,ask,582.81,50000.0,0.0274,0.0019,0.0002,-139.21,11.99,-127.23,455.58,10000.0,66355.0,66898.0,
319,2026-03-29,Short put,60000.0,10APR26,ask,493.66,50000.0,0.024,0.0015,0.0002,-110.56,11.99,-98.57,395.09,10000.0,66749.0,66898.0,
320,2026-03-30,Short put,60000.0,10APR26,ask,456.25,50000.0,0.0196,0.0013,0.0,-96.86,0.0,-96.86,359.39,10000.0,67478.0,69192.0,
321,2026-03-31,Short put,60000.0,10APR26,ask,439.84,50000.0,0.0197,0.0013,0.0,-97.12,0.0,-97.12,342.72,10000.0,67658.0,68665.0,
322,2026-04-02,Short put,60000.0,17APR26,ask,714.09,50000.0,0.0266,0.0018,0.0001,-132.39,6.36,-126.03,588.06,10000.0,66611.0,70984.0,
323,2026-04-06,Short put,63000.0,17APR26,ask,356.5,56000.0,0.029,0.0015,0.0001,-114.68,6.35,-108.33,248.17,7000.0,69241.0,70894.0,
324,2026-04-09,Short put,64000.0,24APR26,ask,390.11,57000.0,0.0322,0.0017,0.0002,-133.34,13.45,-119.89,270.22,7000.0,71033.0,75059.0,
325,2026-04-10,Short put,66000.0,24APR26,ask,377.64,58000.0,0.0268,0.0013,0.0002,-103.63,13.38,-90.25,287.39,8000.0,72190.0,74677.0,
326,2026-04-11,Short put,67000.0,24APR26,ask,435.93,59000.0,0.0287,0.0014,0.0002,-112.53,13.83,-98.7,337.23,8000.0,72791.0,77167.0,
327,2026-04-12,Short put,65000.0,24APR26,ask,349.83,58000.0,0.0312,0.0015,0.0001,-118.79,6.77,-112.02,237.81,7000.0,71723.0,75580.0,
328,2026-04-13,Short put,65000.0,24APR26,ask,388.06,58000.0,0.0289,0.0014,0.0,-109.59,0.0,-109.59,278.47,7000.0,70892.0,74270.0,
329,2026-04-14,Short put,68000.0,24APR26,ask,299.76,61000.0,0.0293,0.0013,0.0001,-106.59,6.79,-99.8,199.96,7000.0,74255.0,75775.0,
330,2026-04-16,Short put,68000.0,1MAY26,ask,379.12,60000.0,0.0279,0.0015,0.0002,-124.41,13.98,-110.43,268.69,8000.0,75112.0,78011.0,
331,2026-04-17,Short put,68000.0,1MAY26,ask,319.21,60000.0,0.0254,0.0013,0.0001,-107.22,6.98,-100.23,218.98,8000.0,74690.0,77962.0,
332,2026-04-18,Short put,71000.0,1MAY26,ask,432.26,60000.0,0.0196,0.0011,0.0,-93.68,0.0,-93.68,338.58,11000.0,77131.0,77526.0,
333,2026-04-19,Short put,69000.0,1MAY26,ask,481.4,60000.0,0.0251,0.0013,0.0,-108.46,0.0,-108.46,372.94,9000.0,75557.0,77971.0,
334,2026-04-21,Short put,70000.0,1MAY26,ask,416.86,64000.0,0.0399,0.0018,0.0,-150.61,0.0,-150.61,266.25,6000.0,75775.0,76892.0,
335,2026-04-23,Short put,71000.0,8MAY26,ask,99.85,65000.0,0.0443,0.0023,0.0006,-198.14,40.62,-157.52,-57.67,6000.0,78018.0,75573.0,
336,2026-04-24,Short put,71000.0,8MAY26,ask,313.65,65000.0,0.0414,0.0021,0.0002,-180.75,13.83,-166.93,146.72,6000.0,77950.0,77168.0,
337,2026-04-25,Short put,72000.0,8MAY26,ask,335.27,65000.0,0.0315,0.0013,0.0001,-111.26,7.0,-104.26,231.01,7000.0,77510.0,78162.0,
338,2026-04-26,Short put,72000.0,8MAY26,ask,307.58,65000.0,0.0278,0.0012,0.0,-103.29,0.0,-103.29,204.29,7000.0,77956.0,78238.0,
339,2026-04-27,Short put,72000.0,8MAY26,ask,349.31,65000.0,0.0296,0.0013,0.0001,-111.67,7.17,-104.5,244.81,7000.0,77797.0,80035.0,
340,2026-05-01,Short put,70000.0,15MAY26,ask,307.72,65000.0,0.0374,0.0016,0.0001,-136.33,7.13,-129.2,178.52,5000.0,77168.0,79600.0,
341,2026-05-03,Short put,73000.0,15MAY26,ask,438.42,65000.0,0.0198,0.0008,0.0,-69.11,0.0,-69.11,369.31,8000.0,78238.0,80705.0,
342,2026-05-04,Short put,74000.0,15MAY26,ask,314.67,65000.0,0.0156,0.0007,0.0,-61.86,0.0,-61.86,252.81,9000.0,80035.0,80843.0,
343,2026-05-05,Short put,75000.0,15MAY26,ask,317.63,70000.0,0.0346,0.0012,0.0001,-107.29,7.28,-100.01,217.62,5000.0,80968.0,81227.0,
344,2026-05-06,Short call,86000.0,15MAY26,ask,344.74,92000.0,0.0344,0.001,0.0,-89.78,0.0,-89.78,254.96,6000.0,81311.0,81012.0,
345,2026-05-07,Short put,75000.0,22MAY26,ask,136.1,68000.0,0.0295,0.0012,0.0004,-107.5,28.61,-78.89,57.21,7000.0,81132.0,79855.0,
346,2026-05-08,Short put,73000.0,22MAY26,ask,173.36,65000.0,0.0206,0.0009,0.0002,-79.14,14.41,-64.73,108.63,8000.0,79632.0,80413.0,
347,2026-05-09,Short put,75000.0,22MAY26,ask,31.23,68000.0,0.0229,0.0008,0.0004,-71.07,28.31,-42.76,-11.53,7000.0,80451.0,78998.0,
348,2026-05-14,Short put,73000.0,29MAY26,ask,121.67,66000.0,0.028,0.0013,0.0005,-114.65,34.83,-79.82,41.85,7000.0,79870.0,77768.0,
349,2026-05-17,Short put,72000.0,29MAY26,ask,253.54,65000.0,0.0324,0.0015,0.0002,-129.43,13.75,-115.68,137.86,7000.0,78144.0,76766.0,
350,2026-05-18,Short put,71000.0,29MAY26,ask,358.96,64000.0,0.0296,0.0013,0.0001,-110.32,6.93,-103.39,255.57,7000.0,76853.0,77351.0,
351,2026-05-19,Short put,71000.0,29MAY26,ask,299.81,65000.0,0.0319,0.0013,0.0001,-110.45,6.89,-103.56,196.25,6000.0,76944.0,76869.0,
352,2026-05-22,Short call,83000.0,5JUN26,ask,260.18,88000.0,0.0305,0.0008,0.0001,-68.47,6.6,-61.87,198.31,5000.0,77513.0,73665.0,
