trade_num,entry_date,side,short_strike,expiry,exit_type,short_pnl,long_strike,long_delta,long_ask_entry,long_bid_exit,long_cost_usd,long_exit_usd,long_pnl_usd,spread_pnl,spread_width_usd,spot_entry,spot_exit,note
269,2025-12-27,Short put,80000.0,9JAN26,ask,300.58,75000.0,0.0468,0.002,0.0003,-193.5,24.18,-169.33,131.25,5000.0,87621.0,89962.0,
270,2025-12-28,Short put,82000.0,9JAN26,ask,464.1,80000.0,0.1155,0.0049,0.0007,-452.6,57.28,-395.31,68.79,2000.0,87883.0,91355.0,
271,2025-12-29,Short put,83000.0,9JAN26,ask,372.39,80000.0,0.0801,0.0033,0.0003,-319.14,24.89,-294.26,78.13,3000.0,89899.0,92605.0,
272,2026-01-01,Short put,80000.0,16JAN26,ask,335.95,75000.0,0.064,0.0033,0.0009,-311.43,72.38,-239.05,96.9,5000.0,87726.0,89772.0,
273,2026-01-02,Short put,82000.0,16JAN26,ask,386.54,75000.0,0.0505,0.0024,0.0005,-235.88,40.78,-195.1,191.44,7000.0,89012.0,91057.0,
274,2026-01-03,Short put,82000.0,16JAN26,ask,344.43,80000.0,0.0897,0.0041,0.0008,-391.34,64.78,-326.56,17.87,2000.0,89963.0,90389.0,
275,2026-01-04,Short put,84000.0,16JAN26,ask,366.74,80000.0,0.072,0.0031,0.0008,-306.04,64.95,-241.09,125.65,4000.0,91355.0,90630.0,
276,2026-01-05,Short put,85000.0,16JAN26,ask,288.82,82000.0,0.0765,0.0033,0.0008,-328.75,65.72,-263.03,25.79,3000.0,92605.0,91710.0,
277,2026-01-06,Short put,87000.0,16JAN26,ask,322.6,84000.0,0.0772,0.003,0.0004,-305.16,33.0,-272.16,50.44,3000.0,93895.0,92091.0,
278,2026-01-09,Short put,84000.0,23JAN26,ask,501.7,80000.0,0.0783,0.0037,0.0004,-360.32,34.3,-326.02,175.68,4000.0,91221.0,95726.0,
279,2026-01-11,Short put,84000.0,23JAN26,ask,417.17,80000.0,0.0681,0.0029,0.0001,-286.13,8.52,-277.61,139.56,4000.0,90834.0,95144.0,
280,2026-01-12,Short put,85000.0,23JAN26,ask,341.22,82000.0,0.0798,0.0031,0.0005,-307.82,41.45,-266.37,74.85,3000.0,91886.0,92544.0,
281,2026-01-13,Short put,86000.0,23JAN26,ask,197.47,84000.0,0.0947,0.0036,0.0012,-355.15,97.66,-257.49,-60.02,2000.0,92247.0,90847.0,
282,2026-01-21,Short put,82000.0,30JAN26,ask,360.0,80000.0,0.0883,0.0039,0.0003,-372.03,24.03,-348.0,12.0,2000.0,89646.0,89436.0,
283,2026-01-22,Short call,98000.0,6FEB26,ask,324.99,100000.0,0.0922,0.0033,0.0005,-320.5,39.58,-280.92,44.07,2000.0,90281.0,88364.0,
284,2026-02-05,Short call,80000.0,20FEB26,ask,449.81,83000.0,0.0863,0.0044,0.0004,-329.78,24.02,-305.75,144.06,3000.0,70919.0,67040.0,
285,2026-02-06,Short call,74000.0,20FEB26,ask,431.76,78000.0,0.0766,0.0041,0.0006,-282.31,35.64,-246.66,185.1,4000.0,64898.0,66318.0,
286,2026-02-07,Short call,77000.0,20FEB26,ask,363.33,80000.0,0.07,0.0031,0.0004,-230.29,24.69,-205.6,157.73,3000.0,68742.0,68896.0,
287,2026-02-08,Short call,77000.0,20FEB26,ask,344.81,80000.0,0.0828,0.0036,0.0005,-266.93,31.52,-235.4,109.41,3000.0,69332.0,70381.0,
288,2026-02-09,Short call,78000.0,20FEB26,ask,375.87,81000.0,0.0803,0.0033,0.0003,-250.84,18.39,-232.46,143.41,3000.0,70660.0,68420.0,
289,2026-02-10,Short call,76000.0,20FEB26,ask,338.03,79000.0,0.0754,0.0031,0.0003,-230.79,18.38,-212.42,125.61,3000.0,68893.0,68377.0,
290,2026-02-11,Short call,73000.0,20FEB26,ask,315.56,75000.0,0.0901,0.0034,0.0001,-243.59,6.07,-237.51,78.05,2000.0,66736.0,67815.0,
291,2026-02-12,Short call,75000.0,27FEB26,ask,221.21,78000.0,0.0734,0.0032,0.0012,-231.39,72.15,-159.24,61.97,3000.0,67071.0,67123.0,
292,2026-02-13,Short put,58000.0,27FEB26,ask,239.42,56000.0,0.0887,0.006,0.0026,-414.69,159.58,-255.11,-15.69,2000.0,66350.0,67905.0,
293,2026-02-14,Short put,62000.0,27FEB26,ask,219.67,58000.0,0.0755,0.0047,0.0021,-340.85,127.66,-213.19,6.48,4000.0,68859.0,67863.0,
294,2026-02-15,Short call,76000.0,27FEB26,ask,406.68,80000.0,0.0675,0.0025,0.0004,-193.54,24.39,-169.15,237.53,4000.0,70380.0,68073.0,
295,2026-02-16,Short call,75000.0,27FEB26,ask,372.23,78000.0,0.0826,0.0035,0.0003,-256.76,17.67,-239.09,133.14,3000.0,68469.0,65764.0,
296,2026-02-19,Short call,75000.0,6MAR26,ask,116.36,78000.0,0.0779,0.0036,0.002,-258.52,122.13,-136.39,-20.03,3000.0,67147.0,68167.0,
297,2026-02-20,Short put,60000.0,6MAR26,ask,279.29,55000.0,0.0688,0.005,0.0017,-356.3,103.05,-253.26,26.03,5000.0,67867.0,67667.0,
298,2026-02-21,Short put,60000.0,6MAR26,stop_loss,-1058.28,58000.0,0.0936,0.006,0.0145,-423.93,905.13,481.2,-577.08,2000.0,67829.0,63518.0,
299,2026-02-22,Short put,62000.0,6MAR26,ask,84.55,58000.0,0.088,0.0055,0.003,-391.18,184.07,-207.12,-122.57,4000.0,68032.0,66934.0,
300,2026-02-23,Short put,58000.0,6MAR26,ask,307.47,55000.0,0.0811,0.0055,0.0012,-377.92,71.18,-306.75,0.72,3000.0,65726.0,66212.0,
301,2026-02-26,Short put,60000.0,13MAR26,ask,437.95,55000.0,0.0716,0.0055,0.001,-391.96,65.03,-326.94,111.01,5000.0,68167.0,72592.0,
302,2026-02-27,Short put,60000.0,13MAR26,ask,397.74,55000.0,0.0673,0.0047,0.0008,-334.95,50.62,-284.33,113.41,5000.0,67667.0,70635.0,
303,2026-03-01,Short put,60000.0,13MAR26,ask,326.9,55000.0,0.0709,0.0049,0.0013,-344.71,78.21,-266.5,60.4,5000.0,66935.0,67158.0,
304,2026-03-02,Short put,58000.0,13MAR26,ask,281.61,55000.0,0.0746,0.0049,0.0012,-340.99,72.29,-268.7,12.91,3000.0,66212.0,67247.0,
305,2026-03-03,Short put,61000.0,13MAR26,ask,470.88,58000.0,0.0865,0.0055,0.0004,-391.64,25.08,-366.55,104.33,3000.0,68110.0,69994.0,
306,2026-03-05,Short put,64000.0,20MAR26,ask,0.95,60000.0,0.0777,0.0055,0.0035,-417.63,225.87,-191.76,-190.81,4000.0,72631.0,69497.0,
307,2026-03-06,Short put,63000.0,20MAR26,ask,435.11,58000.0,0.0703,0.0048,0.0012,-356.83,76.65,-280.17,154.94,5000.0,70658.0,71307.0,
308,2026-03-07,Short put,60000.0,20MAR26,ask,454.66,58000.0,0.1,0.0065,0.0009,-457.11,56.95,-400.16,54.5,2000.0,67720.0,70638.0,
309,2026-03-08,Short put,60000.0,20MAR26,ask,654.54,55000.0,0.0728,0.005,0.0003,-352.67,19.21,-333.47,321.07,5000.0,67176.0,71467.0,
310,2026-03-10,Short put,63000.0,20MAR26,ask,505.58,60000.0,0.086,0.0055,0.0003,-402.23,19.91,-382.32,123.26,3000.0,69954.0,74088.0,
311,2026-03-12,Short put,62000.0,27MAR26,ask,447.08,58000.0,0.0846,0.006,0.0019,-434.76,120.12,-314.64,132.44,4000.0,69562.0,70575.0,
312,2026-03-13,Short put,64000.0,27MAR26,ask,333.97,60000.0,0.0851,0.006,0.0023,-446.32,145.39,-300.93,33.04,4000.0,71411.0,70566.0,
313,2026-03-14,Short put,62000.0,27MAR26,ask,345.97,60000.0,0.0865,0.0055,0.0012,-406.38,76.18,-330.2,15.77,2000.0,70675.0,70866.0,
314,2026-03-19,Short put,64000.0,3APR26,ask,434.73,60000.0,0.102,0.007,0.0024,-512.02,150.72,-361.3,73.43,4000.0,70623.0,70103.0,
315,2026-03-20,Short put,64000.0,3APR26,ask,202.08,60000.0,0.0962,0.0065,0.0031,-476.17,195.58,-280.59,-78.51,4000.0,70544.0,68626.0,
316,2026-03-23,Short put,60000.0,3APR26,ask,401.71,,,,,0.0,0.0,0.0,401.71,,67857.0,67441.0,long_not_found
317,2026-03-27,Short put,60000.0,10APR26,ask,241.36,,,,,0.0,0.0,0.0,241.36,,68622.0,66606.0,long_not_found
318,2026-03-28,Short put,60000.0,10APR26,ask,582.81,56000.0,0.0841,0.0055,0.0005,-381.57,29.96,-351.61,231.2,4000.0,66361.0,66898.0,
319,2026-03-29,Short put,60000.0,10APR26,ask,493.66,56000.0,0.075,0.0046,0.0005,-323.75,29.96,-293.78,199.88,4000.0,66752.0,66898.0,
320,2026-03-30,Short put,60000.0,10APR26,ask,456.25,58000.0,0.0937,0.006,0.0004,-421.74,24.79,-396.95,59.3,2000.0,67478.0,69192.0,
321,2026-03-31,Short put,60000.0,10APR26,ask,439.84,58000.0,0.0896,0.0055,0.0003,-389.04,18.45,-370.59,69.25,2000.0,67659.0,68665.0,
322,2026-04-02,Short put,60000.0,17APR26,ask,714.09,56000.0,0.0851,0.006,0.0003,-416.32,19.08,-397.24,316.85,4000.0,66611.0,70984.0,
323,2026-04-06,Short put,63000.0,17APR26,ask,356.5,60000.0,0.0701,0.0034,0.0003,-252.73,19.05,-233.68,122.82,3000.0,69241.0,70894.0,
324,2026-04-09,Short put,64000.0,24APR26,ask,390.11,61000.0,0.0732,0.0038,0.0005,-287.68,33.62,-254.06,136.05,3000.0,71032.0,75059.0,
325,2026-04-10,Short put,66000.0,24APR26,ask,377.64,63000.0,0.0813,0.004,0.0007,-306.81,46.83,-259.98,117.66,3000.0,72190.0,74677.0,
326,2026-04-11,Short put,67000.0,24APR26,ask,435.93,64000.0,0.0833,0.0039,0.0005,-302.08,34.56,-267.52,168.41,3000.0,72791.0,77167.0,
327,2026-04-12,Short put,65000.0,24APR26,ask,349.83,62000.0,0.0711,0.0035,0.0005,-268.96,33.85,-235.11,114.72,3000.0,71723.0,75580.0,
328,2026-04-13,Short put,65000.0,24APR26,ask,388.06,62000.0,0.071,0.0033,0.0001,-251.67,6.65,-245.02,143.04,3000.0,70892.0,74270.0,
329,2026-04-14,Short put,68000.0,24APR26,ask,299.76,66000.0,0.0832,0.0036,0.0005,-285.88,33.94,-251.94,47.82,2000.0,74255.0,75775.0,
330,2026-04-16,Short put,68000.0,1MAY26,ask,379.12,65000.0,0.0757,0.0039,0.0007,-311.72,48.92,-262.8,116.32,3000.0,75112.0,78011.0,
331,2026-04-17,Short put,68000.0,1MAY26,ask,319.21,66000.0,0.0883,0.0042,0.0006,-332.37,41.9,-290.47,28.74,2000.0,74690.0,77962.0,
332,2026-04-18,Short put,71000.0,1MAY26,ask,432.26,68000.0,0.0889,0.0043,0.0005,-350.95,34.72,-316.22,116.04,3000.0,77131.0,77526.0,
333,2026-04-19,Short put,69000.0,1MAY26,ask,481.4,66000.0,0.0852,0.0044,0.0002,-351.34,13.97,-337.37,144.03,3000.0,75558.0,77971.0,
334,2026-04-21,Short put,70000.0,1MAY26,ask,416.86,66000.0,0.0626,0.0028,0.0001,-231.11,6.89,-224.23,192.63,4000.0,75775.0,76892.0,
335,2026-04-23,Short put,71000.0,8MAY26,ask,99.85,68000.0,0.0795,0.004,0.0016,-331.59,108.32,-223.27,-123.42,3000.0,78022.0,75573.0,
336,2026-04-24,Short put,71000.0,8MAY26,ask,313.65,68000.0,0.0755,0.0037,0.0006,-307.9,41.48,-266.42,47.23,3000.0,77949.0,77168.0,
337,2026-04-25,Short put,72000.0,8MAY26,ask,335.27,70000.0,0.0943,0.0037,0.0004,-306.17,28.01,-278.16,57.11,2000.0,77510.0,78162.0,
338,2026-04-26,Short put,72000.0,8MAY26,ask,307.58,70000.0,0.0876,0.0036,0.0003,-300.13,21.03,-279.1,28.48,2000.0,77955.0,78238.0,
339,2026-04-27,Short put,72000.0,8MAY26,ask,349.31,70000.0,0.0897,0.0036,0.0003,-299.52,21.51,-278.01,71.3,2000.0,77797.0,80035.0,
340,2026-05-01,Short put,70000.0,15MAY26,ask,307.72,65000.0,0.0374,0.0016,0.0001,-136.33,7.13,-129.2,178.52,5000.0,77168.0,79600.0,
341,2026-05-03,Short put,73000.0,15MAY26,ask,438.42,70000.0,0.0763,0.003,0.0001,-254.27,7.23,-247.04,191.38,3000.0,78238.0,80705.0,
342,2026-05-04,Short put,74000.0,15MAY26,ask,314.67,72000.0,0.0778,0.0029,0.0001,-252.11,7.24,-244.87,69.8,2000.0,80035.0,80843.0,
343,2026-05-05,Short put,75000.0,15MAY26,ask,317.63,73000.0,0.0799,0.003,0.0002,-263.15,14.55,-248.59,69.04,2000.0,80968.0,81227.0,
344,2026-05-06,Short call,86000.0,15MAY26,ask,344.74,90000.0,0.0582,0.0016,0.0,-143.66,0.0,-143.66,201.08,4000.0,81313.0,81012.0,
345,2026-05-07,Short put,75000.0,22MAY26,ask,136.1,72000.0,0.0789,0.0034,0.0016,-296.14,114.45,-181.68,-45.58,3000.0,81133.0,79855.0,
346,2026-05-08,Short put,73000.0,22MAY26,ask,173.36,70000.0,0.0663,0.0027,0.0009,-234.91,64.83,-170.08,3.28,3000.0,79632.0,80413.0,
347,2026-05-09,Short put,75000.0,22MAY26,ask,31.23,72000.0,0.0698,0.0026,0.0016,-229.28,113.23,-116.06,-84.83,3000.0,80450.0,78998.0,
348,2026-05-14,Short put,73000.0,29MAY26,ask,121.67,70000.0,0.0723,0.0033,0.0016,-283.56,111.46,-172.1,-50.43,3000.0,79876.0,77768.0,
349,2026-05-17,Short put,72000.0,29MAY26,ask,253.54,69000.0,0.0765,0.0034,0.0006,-285.23,41.26,-243.97,9.57,3000.0,78144.0,76766.0,
350,2026-05-18,Short put,71000.0,29MAY26,ask,358.96,68000.0,0.0777,0.0033,0.0003,-272.83,20.79,-252.04,106.92,3000.0,76853.0,77351.0,
351,2026-05-19,Short put,71000.0,29MAY26,ask,299.81,69000.0,0.083,0.0034,0.0003,-280.84,20.66,-260.19,39.62,2000.0,76944.0,76869.0,
352,2026-05-22,Short call,83000.0,5JUN26,ask,260.18,85000.0,0.0775,0.0023,0.0002,-196.86,13.2,-183.66,76.52,2000.0,77513.0,73665.0,
