combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,status
445,53,53,2025-10-06 22:00:00+00:00,open,BTC-7OCT25-129000-C,sell,10.4,0.0002,0.00208,0.00021673599,125250.45,260.52094,27.146282,109070.59,,0
445,53,53,2025-10-06 22:00:00+00:00,open,BTC-7OCT25-121000-P,sell,10.4,1e-04,0.00104,0.000108367996,125250.45,130.26047,13.573141,109187.28,,0
445,54,53,2025-10-07 08:00:00+00:00,close,BTC-7OCT25-129000-C,buy,10.4,0.0,-0.0,0.0,123677.39,-0.0,0.0,109187.28,expiry,0
445,54,53,2025-10-07 08:00:00+00:00,close,BTC-7OCT25-121000-P,buy,10.4,0.0,-0.0,0.0,123677.39,-0.0,0.0,109187.28,expiry,0
445,55,55,2025-10-08 22:25:00+00:00,open,BTC-9OCT25-127000-C,sell,10.6,1e-04,0.0010599999,0.000110452,123335.67,130.73581,13.622671,109304.4,,0
445,55,55,2025-10-08 22:25:00+00:00,open,BTC-9OCT25-120000-P,sell,10.6,1e-04,0.0010599999,0.000110452,123335.67,130.73581,13.622671,109421.51,,0
445,56,55,2025-10-09 08:00:00+00:00,close,BTC-9OCT25-127000-C,buy,10.6,0.0,-0.0,0.0,121933.99,-0.0,0.0,109421.51,expiry,0
445,56,55,2025-10-09 08:00:00+00:00,close,BTC-9OCT25-120000-P,buy,10.6,0.0,-0.0,0.0,121933.99,-0.0,0.0,109421.51,expiry,0
445,57,57,2025-10-09 20:00:00+00:00,open,BTC-10OCT25-125000-C,sell,10.8,0.0004,0.00432,0.000450144,121074.43,523.0415,54.500927,109890.05,,0
445,57,57,2025-10-09 20:00:00+00:00,open,BTC-10OCT25-117000-P,sell,10.8,0.0002,0.00216,0.000225072,121074.43,261.52075,27.250463,110124.32,,0
445,58,57,2025-10-10 08:00:00+00:00,close,BTC-10OCT25-125000-C,buy,10.8,0.0,-0.0,0.0,120995.65,-0.0,0.0,110124.32,expiry,0
445,58,57,2025-10-10 08:00:00+00:00,close,BTC-10OCT25-117000-P,buy,10.8,0.0,-0.0,0.0,120995.65,-0.0,0.0,110124.32,expiry,0
445,59,59,2025-10-13 22:00:00+00:00,open,BTC-14OCT25-119000-C,sell,10.9,0.0004,0.0043599997,0.000454312,115823.65,504.9911,52.62007,110576.69,,0
445,59,59,2025-10-13 22:00:00+00:00,open,BTC-14OCT25-112000-P,sell,10.9,0.0003,0.0032700002,0.00034073403,115823.65,378.74335,39.465057,110915.97,,0
445,60,59,2025-10-14 08:00:00+00:00,close,BTC-14OCT25-119000-C,buy,10.9,0.0,-0.0,0.0,111825.93,-0.0,0.0,110915.97,expiry,0
445,60,59,2025-10-14 08:00:00+00:00,close,BTC-14OCT25-112000-P,buy,10.9,0.0015566185,-0.016967142,0.0,111825.93,-1897.3665,0.0,109018.6,expiry,0
445,61,61,2025-10-14 22:00:00+00:00,open,BTC-15OCT25-117000-C,sell,11.0,0.0002,0.0022,0.00022923999,113326.4,249.31807,25.978943,109241.945,,0
445,61,61,2025-10-14 22:00:00+00:00,open,BTC-15OCT25-110000-P,sell,11.0,0.0005,0.0055000004,0.0005731,113326.4,623.2952,64.947365,109800.29,,0
445,62,61,2025-10-15 08:00:00+00:00,close,BTC-15OCT25-117000-C,buy,11.0,0.0,-0.0,0.0,112607.78,-0.0,0.0,109800.29,expiry,0
445,62,61,2025-10-15 08:00:00+00:00,close,BTC-15OCT25-110000-P,buy,11.0,0.0,-0.0,0.0,112607.78,-0.0,0.0,109800.29,expiry,0
445,63,63,2025-10-15 20:00:00+00:00,open,BTC-16OCT25-115000-C,sell,8.8,0.0002,0.00176,0.000183392,111439.68,196.13383,20.437145,109975.984,,0
445,63,63,2025-10-15 20:00:00+00:00,open,BTC-16OCT25-108000-P,sell,8.8,0.0007,0.00616,0.000641872,111439.68,686.4684,71.53001,110590.92,,0
445,64,63,2025-10-16 08:00:00+00:00,close,BTC-16OCT25-115000-C,buy,8.8,0.0,-0.0,0.0,110537.52,-0.0,0.0,110590.92,expiry,0
445,64,63,2025-10-16 08:00:00+00:00,close,BTC-16OCT25-108000-P,buy,8.8,0.0,-0.0,0.0,110537.52,-0.0,0.0,110590.92,expiry,0
445,65,65,2025-10-16 22:00:00+00:00,open,BTC-17OCT25-112000-C,sell,6.8,0.0003,0.0020400002,0.000212568,108439.55,221.21669,23.05078,110789.09,,0
445,65,65,2025-10-16 22:00:00+00:00,open,BTC-17OCT25-105000-P,sell,6.8,0.0009,0.00612,0.000637704,108439.55,663.65,69.15233,111383.586,,0
445,66,65,2025-10-17 08:00:00+00:00,close,BTC-17OCT25-112000-C,buy,6.8,0.0,-0.0,0.0,105563.97,-0.0,0.0,111383.586,expiry,0
445,66,65,2025-10-17 08:00:00+00:00,close,BTC-17OCT25-105000-P,buy,6.8,0.0,-0.0,0.0,105563.97,-0.0,0.0,111383.586,expiry,0
445,67,67,2025-10-20 20:00:00+00:00,open,BTC-21OCT25-114000-C,sell,12.1,1e-04,0.00121,0.000126082,110708.73,133.95755,13.958377,111503.586,,0
445,67,67,2025-10-20 20:00:00+00:00,open,BTC-21OCT25-107000-P,sell,12.1,0.0003,0.0036300002,0.000378246,110708.73,401.8727,41.875134,111863.586,,0
445,68,67,2025-10-21 08:00:00+00:00,close,BTC-21OCT25-114000-C,buy,12.1,0.0,-0.0,0.0,108074.21,-0.0,0.0,111863.586,expiry,0
445,68,67,2025-10-21 08:00:00+00:00,close,BTC-21OCT25-107000-P,buy,12.1,0.0,-0.0,0.0,108074.21,-0.0,0.0,111863.586,expiry,0
445,69,69,2025-10-22 20:00:00+00:00,open,BTC-23OCT25-111000-C,sell,6.9,0.0005,0.0034500002,0.00035949002,107952.22,372.43518,38.807743,112197.21,,0
445,69,69,2025-10-22 20:00:00+00:00,open,BTC-23OCT25-105000-P,sell,6.9,0.0007,0.00483,0.00050328596,107952.22,521.4092,54.330837,112664.29,,0
445,70,69,2025-10-23 08:00:00+00:00,close,BTC-23OCT25-111000-C,buy,6.9,0.0,-0.0,0.0,109334.68,-0.0,0.0,112664.29,expiry,0
445,70,69,2025-10-23 08:00:00+00:00,close,BTC-23OCT25-105000-P,buy,6.9,0.0,-0.0,0.0,109334.68,-0.0,0.0,112664.29,expiry,0
445,71,71,2025-10-23 20:00:00+00:00,open,BTC-24OCT25-114000-C,sell,9.1,0.0003,0.00273,0.00028446602,110149.38,300.70782,31.333755,112933.664,,0
445,71,71,2025-10-23 20:00:00+00:00,open,BTC-24OCT25-107000-P,sell,9.1,0.0006,0.00546,0.00056893204,110149.38,601.41565,62.66751,113472.414,,0
445,72,71,2025-10-24 08:00:00+00:00,close,BTC-24OCT25-114000-C,buy,9.1,0.0,-0.0,0.0,111061.82,-0.0,0.0,113472.414,expiry,0
445,72,71,2025-10-24 08:00:00+00:00,close,BTC-24OCT25-107000-P,buy,9.1,0.0,-0.0,0.0,111061.82,-0.0,0.0,113472.414,expiry,0
445,73,73,2025-10-27 20:00:00+00:00,open,BTC-28OCT25-118000-C,sell,11.9,1e-04,0.00119,0.00012399799,114839.11,136.65854,14.23982,113594.83,,0
445,73,73,2025-10-27 20:00:00+00:00,open,BTC-28OCT25-111000-P,sell,11.9,1e-04,0.00119,0.00012399799,114839.11,136.65854,14.23982,113717.25,,0
445,74,73,2025-10-28 08:00:00+00:00,close,BTC-28OCT25-118000-C,buy,11.9,0.0,-0.0,0.0,114195.92,-0.0,0.0,113717.25,expiry,0
445,74,73,2025-10-28 08:00:00+00:00,close,BTC-28OCT25-111000-P,buy,11.9,0.0,-0.0,0.0,114195.92,-0.0,0.0,113717.25,expiry,0
445,75,75,2025-10-29 22:00:00+00:00,open,BTC-30OCT25-115000-C,sell,12.2,0.0002,0.00244,0.000254248,111589.38,272.27808,28.371376,113961.16,,0
445,75,75,2025-10-29 22:00:00+00:00,open,BTC-30OCT25-108000-P,sell,12.2,0.0003,0.0036600002,0.00038137203,111589.38,408.41718,42.557068,114327.016,,0
445,76,75,2025-10-30 08:00:00+00:00,close,BTC-30OCT25-115000-C,buy,12.2,0.0,-0.0,0.0,111333.3,-0.0,0.0,114327.016,expiry,0
445,76,75,2025-10-30 08:00:00+00:00,close,BTC-30OCT25-108000-P,buy,12.2,0.0,-0.0,0.0,111333.3,-0.0,0.0,114327.016,expiry,0
445,77,77,2025-10-30 22:00:00+00:00,open,BTC-31OCT25-111000-C,sell,6.1,0.0005,0.0030500002,0.00031781002,107850.96,328.94543,34.276115,114621.69,,0
445,77,77,2025-10-30 22:00:00+00:00,open,BTC-31OCT25-104000-P,sell,6.1,0.0009,0.00549,0.00057205796,107850.96,592.10175,61.697002,115152.09,,0
445,78,77,2025-10-31 08:00:00+00:00,close,BTC-31OCT25-111000-C,buy,6.1,0.0,-0.0,0.0,109387.8,-0.0,0.0,115152.09,expiry,0
445,78,77,2025-10-31 08:00:00+00:00,close,BTC-31OCT25-104000-P,buy,6.1,0.0,-0.0,0.0,109387.8,-0.0,0.0,115152.09,expiry,0
445,79,79,2025-11-03 21:00:00+00:00,open,BTC-4NOV25-110000-C,sell,12.3,1e-04,0.0012299999,0.000128166,106797.37,131.36076,13.687791,115269.766,,0
445,79,79,2025-11-03 21:00:00+00:00,open,BTC-4NOV25-104000-P,sell,12.3,0.0006,0.0073800003,0.000768996,106797.37,788.1646,82.126755,115975.805,,0
